date,gz_spread,ebp,est_prob
2016-01-01,3.1390361497920116,0.9266638053503264,0.6173531667061223
2016-02-01,3.1542189389781674,0.9547149887559488,0.6299507755660275
2016-03-01,2.7315788571714803,0.5739057418751248,0.4527170898452107
2016-04-01,2.4524115913866136,0.2302779265645221,0.2996755303527639
2016-05-01,2.42180543891397,0.2423264495809492,0.3046476072548963
2016-06-01,2.5212500978444172,0.06562316618551556,0.23572204368911823
2016-07-01,2.32623259202582,0.00998945140345775,0.21594845579426675
2016-08-01,2.1277106638217016,-0.02829630020547569,0.2029178024779821
2016-09-01,2.118115019020396,-0.07592665833414891,0.18737953399889656
2016-10-01,1.9201054753733455,-0.08379685627510014,0.18488475876178936
2016-11-01,1.830897910920522,-0.7024833751779995,0.05167215332490055
2016-12-01,1.6922453905869177,-0.2487668551086717,0.13739993898620445
2017-01-01,1.649068799483262,-0.202635759906157,0.1497515749063945
2017-02-01,1.601242934656074,-0.1876176626896946,0.1539277778862516
2017-03-01,1.636609460815913,-0.17446005010664023,0.1576493693174142
2017-04-01,1.6235334998242563,-0.12804529009324406,0.17124572188255993
2017-05-01,1.588199574681436,-0.17514447106394937,0.15745433743308038
2017-06-01,1.5662017279523248,-0.13553227828767975,0.1690032432395351
