Year,Month,PCE,I_NS,I_ES,I_RS,I_chPI,X,IM,G,PGDP,GDP_nominal,GDP_real
1953,6,233.42063651878956,13.608825975440594,13.386557442447975,19.956282186740687,3.5103782052161914,15.366206276499316,16.588605685024277,97.8826239008332,13.437130279198149,380.54290482094325,2832.025119307334
1953,7,233.73124016524184,13.669737806930083,13.56175743739934,19.667750493374427,3.5018701004934636,15.67222935906552,16.47855527960614,96.94930514299902,13.461502750560228,380.27533522589755,2824.9099842145897
1953,8,233.75098499935768,13.745080865851872,13.665952956364857,19.463800317332943,2.5677563265448846,15.8097174261269,16.321470332713407,96.48217274121626,13.478275732294762,379.163995300082,2813.1491210821737
1953,9,233.51577483540058,13.832181327218041,13.701289606235806,19.338449189292625,0.9233735729616518,15.783053214807575,16.120974387680445,96.43452211578473,13.488221517145009,377.4076694740206,2798.053612882129
1953,10,233.01155632807863,13.93343017343161,13.66347124814356,19.29846089878184,-0.9611044934961056,15.566854084096411,15.874468430137737,96.86496819220542,13.490769645620064,375.50316800110363,2783.408047612874
1953,11,232.9680623750242,13.98628212984663,13.58957649245744,19.25137327021689,-2.3567431258471547,15.207463837571197,15.531424720408332,96.88068918153401,13.499217609230959,373.99527944039494,2770.4959670007215
1953,12,233.3563812968971,13.993287696721758,13.480952259398995,19.203165831001275,-2.7001523806567382,14.741682078332396,15.115106849453936,96.49534262626054,13.513012745148979,373.45555255850144,2763.6735019921284
1954,1,234.21964221942778,13.950640275593322,13.335927303673637,19.149760434040108,-1.9195948722075864,14.186183255046933,14.634067124703144,95.66134873683065,13.532814978669233,373.94984022770166,2763.2819987351554
1954,2,235.1394122861217,13.917031996857103,13.174560774552006,19.28970211895269,-1.8089016673482938,14.24284413594773,14.63681766747246,94.82724582473897,13.546065347833094,374.1450778023494,2762.020322470981
1954,3,236.1029454944505,13.89232772754957,13.002511921774355,19.613537447007204,-2.1695034604441186,14.842972609005342,15.069115207824392,94.00440543843037,13.553119673497676,374.22008196994886,2761.1361146741297
1954,4,237.0860531125149,13.879768332417202,12.822482315948502,20.137216353846917,-3.1534907239319896,16.037376712710252,15.967879660560733,93.20818324144386,13.553273741798671,374.0497096843888,2759.8476708310636
1954,5,237.92310318288386,13.87517725332263,12.787539359810204,20.666572826157363,-3.573682032583226,16.62683814749513,16.345907382170036,92.50473173352239,13.555349686071612,374.46437308843826,2762.484050656456
1954,6,238.64584370460122,13.87605441426017,12.882978324241293,21.200210819995714,-3.406827243484785,16.649785139794613,16.238212957269234,91.8890850250338,13.559376572129722,375.49891722717285,2769.293375913629
1954,7,239.24100906965654,13.880465226576849,13.118567906506339,21.72710490017858,-2.6283013892422376,16.046110731711405,15.59591284989201,91.36374577119751,13.565681771356873,377.152789366693,2780.1978236215787
1954,8,240.1892911644398,13.8588071340067,13.239020971521699,22.19771769115056,-2.0441800984356253,15.773830987164205,15.219894773344892,91.07399863464755,13.57349932900604,379.06859171115,2792.7108737618987
1954,9,241.4786997659036,13.816727639416449,13.251411121971962,22.624177408670853,-1.6005185123221375,15.814058281124382,15.096192376763094,91.0062555941549,13.582818899637088,381.2946189221569,2807.183263941953
1954,10,243.14216195559115,13.753188334642674,13.138958589515562,23.008048853938188,-2.391261315523462,16.221218847039374,15.26304203092934,91.17208841172351,13.593693805518193,382.7813616459976,2815.874530663713
1954,11,245.02658887049296,13.782383291118663,13.039649027707792,23.52566132129636,-0.6624761677235488,16.61602557903993,15.454706500708525,91.35164716909063,13.609492776068546,387.2247725903143,2845.254991951097
1954,12,247.11024917391586,13.897428374238661,12.962392382776654,24.161289824765458,2.105737483247011,16.9777555739207,15.662251468362138,91.54426441918586,13.629813418413253,393.09686576368813,2884.095722342261
1955,1,249.39390220275868,14.104471422957452,12.9149255019716,24.927816188356474,2.6464198706730895,17.281201716157366,15.87641298933306,91.73536353044352,13.654783979131714,397.12768744398505,2908.3410477302755
1955,2,251.46422502014266,14.282461283627027,13.057512564666217,25.48614854940199,3.9981669755436995,17.342158444945735,16.15004509408349,91.87868454512497,13.676061199417267,401.35931228936886,2934.758088874819
1955,3,253.3358727770987,14.435067293415516,13.375561933362185,25.843035262241532,4.76741315378321,17.195639838896902,16.48054191658345,91.99295192443148,13.694154821451026,404.46500026664603,2953.559424003862
1955,4,254.9845622845689,14.557211259219038,13.883251136449209,25.980748354046476,4.827900759793396,16.837451648966624,16.87097787059955,92.08610059623634,13.708551879476795,406.2862481686804,2963.74301049942
1955,5,256.50414769548746,14.728496990540796,14.35604027206022,26.033103823658376,4.684998281454195,16.835251464692217,17.1356615222692,92.45395812144297,13.72901629560621,408.460335127067,2975.160975355455
1955,6,257.9092900199436,14.946291750240167,14.795708591490573,26.001147822295156,4.347100958752411,17.15329688634116,17.28436060713125,93.05894128232067,13.755431824916998,410.9274167042525,2987.382889426171
1955,7,259.21126580639543,15.213043880461072,15.195362731710802,25.887956148531565,3.8719428234113247,17.823387098898685,17.30539239964958,93.91307058870223,13.788270838011487,413.81063667846155,3001.1786215982133
1955,8,260.6243505140756,15.446798891465024,15.544100153009305,25.661474828756507,4.090036673124157,18.227849858525918,17.397821966393224,94.2547895671959,13.825566353690286,416.4515785197592,3012.1845851804906
1955,9,262.1173836795289,15.654157228073903,15.838537115279895,25.32856902271193,4.923020503464517,18.383763042575396,17.559785633957187,94.12913984410186,13.867162808298227,418.81478480177924,3020.1908681071873
1955,10,263.6954594611013,15.834259305067917,16.073046198299465,24.88351047738969,6.5114486318073,18.25727127236626,17.80521277208236,93.4861114294779,13.913387376097772,420.9358940034274,3025.401957301684
1955,11,264.78787150908255,16.135475868585107,16.098283399529652,24.534138727752165,7.452426112634632,18.295061651774404,18.09724429994725,93.2098300512135,13.963089600636282,422.4158430206247,3025.2319157314278
1955,12,265.4336690298161,16.54626482634698,15.933670402170883,24.277350794858144,7.735125255558065,18.494667075859322,18.4245429279704,93.29705851930859,14.01552302326595,423.29326297594764,3020.1745755279726
1956,1,265.5998675711168,17.075577795745765,15.570804295709383,24.125622777821974,7.285703405384506,18.882999477417705,18.783437227192238,93.80945478354393,14.070198001600447,423.5665928795477,3010.3811817812953
1956,2,266.0637305037267,17.460058270698077,15.42162742685773,24.096264615204134,6.492158299138341,19.34469060920767,18.975098231298055,94.73214171262404,14.108682121946147,424.6355732061586,3009.746548514515
1956,3,266.8044019251566,17.709363933556162,15.468568277432883,24.17411260697389,5.416138295477154,19.867309913374623,19.01646454150972,96.00240350383199,14.133119876453396,426.4258339142936,3017.2094883645896
1956,4,267.85396155534545,17.810143530110345,15.733736479821044,24.361985669827504,4.085615236145532,20.44698067947144,18.9023371864976,97.6173582398182,14.14307468591671,429.0074442040419,3033.3393108023097
1956,5,268.84864118980073,17.965594564061806,15.964708516038058,24.41523436851078,3.41236323395917,20.915610035356718,18.93224647569011,98.47445772197847,14.179241813808314,431.0643631540156,3040.1086942055526
1956,6,269.7993972548539,18.17026190582785,16.160555004140893,24.344779961661704,3.257021529895297,21.28340928517184,19.084416337812282,98.64918403820336,14.238683500274977,432.5801926419425,3038.0631231362686
1956,7,270.6908539918945,18.434475046397377,16.308209863125033,24.13788757377067,3.666262037478778,21.53652185357576,19.36617115335647,98.07741836535058,14.32301635300033,433.4854575782363,3026.4955851106843
1956,8,271.95696399504686,18.616765811891984,16.46439447084063,23.94643939983757,3.69400694396298,21.812123426006927,19.342716401537267,98.092022104959,14.374795584437127,435.23999975100867,3027.7995759621185
1956,9,273.57718201305846,18.71875914171064,16.63439566603434,23.771673026391777,3.346731018558242,22.117354720417293,19.050112445106272,98.66755952969041,14.397188062562542,437.78354267075485,3040.757269880617
1956,10,275.58829835060266,18.73161370878381,16.82486602825935,23.621126065856913,2.593131119217031,22.46868039690537,18.47349690677693,99.88874851961906,14.387560953052498,441.2429672824673,3066.8364757742497
1956,11,277.4866530735409,18.73516566809504,17.059660803630702,23.48710817312575,2.1546598591222748,23.013308012402657,18.390914363654346,101.2981919346065,14.412417033974391,444.84383316086945,3086.5317879175927
1956,12,279.26004857585644,18.73222062312114,17.328473168109962,23.364765761017335,1.9842090216606953,23.722011590691977,18.758588729568725,102.84805954577442,14.46902201297311,448.4811995566632,3099.5958065068203
1957,1,280.8726934206669,18.72663670597035,17.629288348982865,23.252833118211374,2.103517561448044,24.60583042809665,19.627244850543953,104.51716210532462,14.560833480416937,452.08071683815683,3104.7722470431813
1957,2,282.02382366397035,18.759012496301917,17.761184932858704,23.109838862717154,2.1770110783570895,25.055268052297357,20.197211944817013,105.53883500233046,14.628590322924195,454.2277621440161,3105.068582255695
1957,3,282.7704829153627,18.824350797727725,17.742526718158423,22.94032801907147,2.2054713601948666,25.095901519605995,20.475543204639045,105.97000289234495,14.673576196658866,455.0735210178271,3101.3129650115297
1957,4,283.1012183422884,18.925023685698957,17.565525001201202,22.741174197872187,2.2197203431897403,24.692890066738116,20.418371445807445,105.75966070607507,14.693159179697899,454.5868408972562,3093.8672571204174
1957,5,284.00469127363345,19.000035960366144,17.591794553592965,22.59337758761339,2.5683967376020638,24.349273430806964,20.289055863508967,105.76915642797177,14.720652980492561,455.5876701080779,3094.887643311823
1957,6,285.42209038407816,19.050940353934898,17.801680445205832,22.49544821451443,3.182882919208194,24.064836502454916,20.102572690683594,105.99718286595319,14.755187839809537,457.912488994666,3103.3999293402203
1957,7,287.4149014156473,19.07727639267476,18.22262220307183,22.45534335488763,4.385800820731032,23.870151362832107,19.871453880657917,106.50073666836003,14.7977214679368,462.05537833754687,3122.47652004204
1957,8,288.9123506229171,19.09907406420467,18.466315510645234,22.454423219114258,3.4235392400248883,23.745512660423504,19.73552232520986,107.31986595561123,14.817719817974258,463.685558947731,3129.26391269235
1957,9,289.9227479614355,19.111649543120567,18.526062286282944,22.4822334259981,0.6146599392440802,23.661335976744397,19.679023794132227,108.39439737602876,14.817558714088944,463.03406271472215,3124.9011503794927
1957,10,290.37924710490506,19.114498065987053,18.379780345661377,22.53607997937583,-2.6910874739652355,23.61068042269676,19.70486037463299,109.71342440300234,14.796040233056774,461.33776247303024,3117.98126530047
1957,11,290.47197961243234,18.9828722744549,17.89187276244159,22.404378939088833,-5.135633117551863,23.14380808405127,19.654975482055267,110.28242457504099,14.810204230394923,458.3867276479028,3095.073643259811
1957,12,290.25277328266253,18.72862965955805,17.101346891897034,22.10654108153534,-5.727279408482898,22.311511493251963,19.542164143311748,110.19015102195664,14.8567555365483,455.4215098790669,3065.417000089347
